mmsi,imo
636020241,IMO9403451
636020244,IMO9697870
636020245,IMO9536909
636020252,IMO9348675
636020257,IMO9348687
636020258,IMO9348699
636020266,IMO9216987
636020267,IMO9727479
636020269,IMO9783978
636020283,IMO9692698
636020285,IMO9692686
636020296,IMO9902251
636020304,IMO9497359
636020307,IMO9338278
636020315,IMO9791066
636020317,IMO9500754
636020326,IMO9450387
636020327,IMO9450375
636020328,IMO9590955
636020334,IMO9293442
636020337,IMO9650157
636020339,IMO9582946
636020342,IMO9496185
636020344,IMO9594913
636020347,IMO9358888
636020349,IMO9162227
636020350,IMO9153862
636020351,IMO9218650
636020352,IMO9399789
636020353,IMO9399739
636020354,IMO9399765
636020360,IMO9203538
636020371,IMO9850862
636020374,IMO9727467
636020375,IMO9574028
636020397,IMO9395214
636020402,IMO9615028
636020411,IMO9883077
636020416,IMO9585596
636020433,IMO9684469
636020450,IMO9902550
636020456,IMO9850874
636020457,IMO9486257
636020461,IMO9481702
636020463,IMO9673795
636020467,IMO9644251
636020468,IMO9295165
636020475,IMO9262728
636020476,IMO9262716
636020478,IMO9403528
636020479,IMO9750830
636020483,IMO9280811
636020485,IMO9922237
636020486,IMO9922249
636020488,IMO9922263
636020489,IMO9922251
636020494,IMO9318058
636020495,IMO9305489
636020497,IMO9318046
636020498,IMO9285665
636020499,IMO9285691
636020501,IMO9305477
636020518,IMO9347889
636020519,IMO9557135
636020524,IMO9307047
636020525,IMO9317145
636020528,IMO9397248
636020536,IMO9850886
636020537,IMO9477282
636020550,IMO9551351
636020563,IMO9552381
636020573,IMO9383857
636020583,IMO9302097
636020584,IMO9899806
636020590,IMO9484792
636020592,IMO9456537
636020594,IMO9591959
636020597,IMO9892676
636020601,IMO9554183
636020609,IMO9307009
636020647,IMO9909194
636020648,IMO9431719
636020651,IMO9512317
636020656,IMO9881885
636020659,IMO9400112
636020664,IMO9340556
636020666,IMO9275115
636020671,IMO9881897
636020673,IMO9926001
636020675,IMO9704829
636020676,IMO9704843
636020677,IMO9721982
636020684,IMO9850898
636020692,IMO9466881
636020697,IMO9931563
636020702,IMO9270828
636020723,IMO9565118
636020727,IMO9585651
636020728,IMO9146479
636020729,IMO9166780
636020730,IMO9166778
636020732,IMO9902275
636020763,IMO9917488
636020768,IMO9892688
636020769,IMO9222974
636020770,IMO9222986
636020772,IMO9214214
636020773,IMO9213583
636020775,IMO9231236
636020782,IMO9471238
636020783,IMO9315915
636020787,IMO9436484
636020791,IMO9929302
636020793,IMO9929326
636020794,IMO9908281
636020802,IMO9897925
636020824,IMO9440813
636020826,IMO9929003
636020827,IMO9929015
636020828,IMO9929027
636020830,IMO9929041
636020846,IMO9435246
636020853,IMO9647875
636020854,IMO9330642
636020857,IMO9626601
636020858,IMO9894791
636020868,IMO9261451
636020869,IMO9221839
636020870,IMO9260902
636020873,IMO9589255
636020874,IMO9589267
636020875,IMO9664275
636020879,IMO9908243
636020883,IMO9400954
636020884,IMO9669976
636020886,IMO9233856
636020898,IMO9301328
636020905,IMO9460899
636020908,IMO9767534
636020909,IMO9911630
636020918,IMO9302085
636020935,IMO9580209
636020936,IMO9369734
636020937,IMO9344564
636020939,IMO9243198
636020941,IMO9243174
636020948,IMO9573828
636020952,IMO9434462
636020960,IMO9235490
636020966,IMO9622423
636020967,IMO9499450
636020973,IMO9707687
636020974,IMO9561813
636020977,IMO9537628
636020979,IMO9305506
636020983,IMO9407885
636020984,IMO9437050
636020985,IMO9437062
636020986,IMO9437048
636020994,IMO9850836
636021002,IMO9354167
636021004,IMO9330525
636021005,IMO9338084
636021012,IMO9785445
636021013,IMO9635688
636021018,IMO9750440
636021019,IMO9595967
636021020,IMO9455894
636021024,IMO9672040
636021026,IMO9791080
636021033,IMO9742390
636021034,IMO9699957
636021035,IMO9665607
636021036,IMO9665621
636021040,IMO9679555
636021044,IMO9552836
636021055,IMO9243186
636021058,IMO9652492
636021059,IMO9597654
636021061,IMO9307839
636021068,IMO9908255
636021073,IMO9611577
636021081,IMO9608697
636021082,IMO9425758
636021101,IMO9307023
636021111,IMO9674933
636021112,IMO9674921
636021122,IMO9785457
636021123,IMO9785483
636021124,IMO9643790
636021126,IMO9478597
636021127,IMO9701061
636021128,IMO9471226
636021147,IMO9497880
636021148,IMO9669380
636021151,IMO9294989
636021153,IMO9236224
636021155,IMO9294991
636021160,IMO9231822
636021161,IMO9231810
636021170,IMO9941570
636021171,IMO9943243
636021177,IMO9908449
636021190,IMO9850848
636021192,IMO9478951
636021197,IMO9669407
636021198,IMO9700251
636021203,IMO9454199
636021204,IMO9563380
636021215,IMO9919321
636021217,IMO9595929
636021218,IMO9464508
636021220,IMO9461104
636021227,IMO9684134
636021230,IMO9405100
636021241,IMO9524669
636021242,IMO9519298
636021244,IMO9789984
636021251,IMO9706310
636021252,IMO9241475
636021264,IMO9610248
636021266,IMO9719862
636021270,IMO9454280
636021274,IMO9450844
636021278,IMO9514389
636021280,IMO9936240
636021288,IMO9936252
636021304,IMO9464417
636021306,IMO9415844
636021318,IMO9932361
636021319,IMO9912438
636021320,IMO9348663
636021321,IMO9320685
636021323,IMO9292151
636021329,IMO9302566
636021335,IMO9932658
636021348,IMO9628817
636021362,IMO9440837
636021364,IMO9785471
636021365,IMO9908047
636021387,IMO9850850
636021393,IMO9286231
636021394,IMO9525900
636021399,IMO9738210
636021403,IMO9738208
636021408,IMO9120853
636021423,IMO9469558
636021426,IMO9454175
636021427,IMO9374454
636021428,IMO9649873
636021429,IMO9358022
636021431,IMO9363546
636021434,IMO9469780
636021440,IMO9294513
636021443,IMO9558907
636021445,IMO9302748
636021448,IMO9327803
636021449,IMO9327798
636021456,IMO9884277
636021457,IMO9884265
636021462,IMO9850903
636021466,IMO9912440
636021470,IMO9932892
636021472,IMO9440801
636021476,IMO9946233
636021487,IMO9728368
636021508,IMO9950600
636021513,IMO9781982
636021527,IMO9332224
636021528,IMO9617351
636021529,IMO9301990
636021532,IMO9583160
636021536,IMO9953119
636021537,IMO9946063
636021539,IMO9946087
636021540,IMO9946099
636021548,IMO9922029
636021563,IMO9926477
636021565,IMO9932098
636021578,IMO9792682
636021579,IMO9894715
636021585,IMO9950430
636021602,IMO9539286
636021611,IMO9621041
636021617,IMO9946245
636021622,IMO9780316
636021625,IMO9928384
636021626,IMO9928396
636021630,IMO9338137
636021641,IMO9581708
636021642,IMO9606766
636021643,IMO9581681
636021647,IMO9455533
636021648,IMO9455545
636021649,IMO9629914
636021663,IMO9930935
636021664,IMO9464716
636021665,IMO9930947
636021666,IMO9930959
636021667,IMO9930961
636021671,IMO9976410
636021674,IMO9597111
636021690,IMO9792618
636021693,IMO9792694
636021710,IMO9481441
636021715,IMO9657026
636021716,IMO9553206
636021719,IMO9709221
636021722,IMO9432153
636021739,IMO9389382
636021741,IMO9569229
636021760,IMO9317925
636021765,IMO9277486
636021768,IMO9927251
636021770,IMO9927263
636021771,IMO9927275
636021777,IMO9261750
636021779,IMO9943231
636021785,IMO9293583
636021786,IMO9293909
636021817,IMO9510345
636021831,IMO9571313
636021837,IMO9621039
636021851,IMO9602992
636021852,IMO9602978
636021855,IMO6287772
636021857,IMO9318151
636021862,IMO9642502
636021864,IMO9673513
636021866,IMO9600633
636021897,IMO9714769
636021905,IMO9691577
636021914,IMO9256315
636021920,IMO9839818
636021935,IMO9926271
636021972,IMO9738882
636021992,IMO9200677
636021993,IMO9200689
636021994,IMO9196864
636021995,IMO9197545
636022007,IMO9230311
636022008,IMO9552329
636022022,IMO9141285
636022027,IMO9792709
636022035,IMO9932646
636022083,IMO9303390
636022085,IMO9612284
636022091,IMO9919917
636022111,IMO9244946
636022112,IMO9244934
636022113,IMO9244922
636022116,IMO9196852
636022127,IMO9980186
636022128,IMO9728186
636022132,IMO9687150
636022134,IMO9781968
636022138,IMO9692662
636022149,IMO9877925
636022168,IMO9692674
636022173,IMO9951135
636022174,IMO9951147
636022175,IMO9951159
636022178,IMO9951185
636022181,IMO9961441
636022183,IMO9961465
636022187,IMO9805685
636022194,IMO9942093
636022204,IMO9363015
636022208,IMO9951654
636022219,IMO9272345
636022222,IMO9483231
636022261,IMO9477359
636022285,IMO9325099
636022308,IMO9363039
636022309,IMO9480526
636022332,IMO9925368
636022333,IMO9925370
636022334,IMO9933987
636022335,IMO9933999
636022337,IMO9357212
636022349,IMO9983451
636022355,IMO9571272
636022371,IMO9493016
636022374,IMO9363041
636022422,IMO9713404
636022431,IMO9527415
636022441,IMO9927287
636022442,IMO9927299
636022443,IMO9932036
636022448,IMO9932050
636022449,IMO9932062
636022450,IMO9540065
636022451,IMO9540077
636022462,IMO9729910
636022463,IMO9512630
636022464,IMO9723057
636022465,IMO9660035
636022491,IMO9460655
636022519,IMO9228174
636022520,IMO9248526
636022536,IMO9612375
636022551,IMO9683116
636022552,IMO9703813
636022554,IMO9936264
636022571,IMO9539377
636022586,IMO9408085
636022595,IMO9838448
636022635,IMO9311787
636022638,IMO9967677
636022639,IMO9967689
636022645,IMO9720976
636022662,IMO9571442
636022687,IMO9982483
636022691,IMO9953810
636022693,IMO9964302
636022699,IMO9808352
636022702,IMO9771262
636022706,IMO9728136
636022717,IMO9701243
636022720,IMO9954735
636022721,IMO9954747
636022722,IMO9954759
636022723,IMO9954761
636022724,IMO9437311
636022753,IMO9174282
636022754,IMO9174490
636022757,IMO9941788
636022758,IMO9941790
636022769,IMO9951886
636022773,IMO9971953
636022780,IMO9954967
636022782,IMO9955014
636022784,IMO9647887
636022795,IMO9290488
636022811,IMO9700330
636022814,IMO9972127
636022830,IMO9852028
636022831,IMO9852030
636022832,IMO9839820
636022837,IMO9994802
636022839,IMO9994838
636022841,IMO9403281
636022850,IMO9304162
636022875,IMO9618317
636022882,IMO9968956
636022903,IMO9967407
636022913,IMO9609706
636022924,IMO9649706
636022926,IMO9817511
636022941,IMO9330068
636022946,IMO9666649
636022953,IMO9963217
636022955,IMO9963229
636022956,IMO9963231
636022964,IMO9683130
636022973,IMO9970947
636022974,IMO9970959
636022984,IMO9168843
636022985,IMO9168831
636022986,IMO9479046
636022996,IMO9955040
636023001,IMO9500821
636023004,IMO9272230
636023023,IMO9967263
636023028,IMO9967316
636023029,IMO9727417
636023031,IMO9567453
636023032,IMO9965837
636023057,IMO9959319
636023058,IMO9260445
636023059,IMO9260433
636023060,IMO9260457
636023061,IMO9260421
636023062,IMO9260469
636023063,IMO9260419
636023065,IMO9248148
636023071,IMO9932672
636023072,IMO9563392
636023105,IMO9672507
636023145,IMO9252541
636023175,IMO9960502
636023186,IMO9442469
636023198,IMO9976408
636023218,IMO9763693
636023225,IMO9960215
636023226,IMO9253026
636023227,IMO9241190
636023240,IMO9481788
636023247,IMO9747302
636023250,IMO9757230
636023252,IMO9757228
636023259,IMO9497842
636023265,IMO9947146
636023266,IMO9946867
636023268,IMO9947134
636023269,IMO9946879
636023293,IMO9969089
636023296,IMO9658915
636023309,IMO9260378
636023312,IMO9955789
636023318,IMO9799939
636023322,IMO9826457
636023334,IMO9690509
636023342,IMO9979254
636023343,IMO9979266
636023361,IMO9723954
636023364,IMO9605645
636023366,IMO9979058
636023371,IMO9969625
636023378,IMO9962586
636023379,IMO9962598
636023381,IMO9698305
636023395,IMO9855848
636023398,IMO9946726
636023414,IMO9965540
636023440,IMO9177428
636023448,IMO9620126
636023454,IMO9971472
636023456,IMO9971496
636023458,IMO9979515
636023470,IMO9981295
636023493,IMO9991305
636023494,IMO9991513
636023535,IMO9224520
636023542,IMO9298545
636023545,IMO9690901
636023581,IMO9820910
636023582,IMO9757216
636023584,IMO9984479
636023590,IMO9994113
636023592,IMO1024869
636023601,IMO9286798
636023645,IMO9864215
636023650,IMO9944455
636023671,IMO9715476
636023679,IMO9964194
636023725,IMO9271925
636023726,IMO9272228
636023731,IMO1014955
636023735,IMO9971874
636023742,IMO9604782
636023747,IMO9960552
636023748,IMO9663350
636023757,IMO9946893
636023758,IMO9946881
636023766,IMO9747053
636023772,IMO9414149
636023784,IMO9983774
636023789,IMO9731389
636023799,IMO9437385
636023801,IMO9320398
636023802,IMO9984405
636023805,IMO1048346
636023829,IMO9710505
636023849,IMO9944467
636023862,IMO9289312
636023863,IMO9290153
636023891,IMO9944479
636023897,IMO1015325
636023909,IMO9014078
636023917,IMO9723148
636023920,IMO9596727
636023937,IMO9536428
636023971,IMO9944481
636023972,IMO9944493
636023987,IMO9715206
636023994,IMO9984730
636024021,IMO9537276
636024024,IMO9158288
636024038,IMO9955258
636024040,IMO9467005
636024048,IMO9987184
636024051,IMO9718442
636024066,IMO9370408
636024071,IMO9993468
636024072,IMO9993482
636024086,IMO1021881
636024096,IMO9977385
636024099,IMO9473327
636024100,IMO9985605
636024109,IMO9984326
636024110,IMO9984338
636024111,IMO9984340
636024119,IMO9955246
636024124,IMO9977359
636024125,IMO9977361
636024128,IMO9399105
636024130,IMO9782003
636024131,IMO9755816
636024132,IMO9755804
636024187,IMO9962615
636024188,IMO9483229
636024190,IMO9409077
636024192,IMO9702508
636024193,IMO9983669
636024194,IMO9983671
636024201,IMO9960514
636024212,IMO9521849
636024217,IMO9955260
636024228,IMO9715438
636024229,IMO9542491
636024233,IMO9441427
636024239,IMO9441415
636024251,IMO9764051
636024252,IMO9764063
636024253,IMO9663104
636024272,IMO9968279
636024273,IMO9603116
636024277,IMO9494747
636024283,IMO9418731
636024286,IMO9788100
636024288,IMO9699373
636024289,IMO9960526
636024299,IMO9944508
636024325,IMO1051109
636024330,IMO9955284
636024335,IMO9699359
636024353,IMO9960538
636024380,IMO9575204
636024387,IMO9964390
636024390,IMO9975557
636024395,IMO9682863
636024421,IMO9964235
636024432,IMO1043841
636024445,IMO9592537
636024449,IMO9603154
636024462,IMO1014967
636024481,IMO9955272
636024483,IMO9434943
636024484,IMO9446104
636024506,IMO9974474
636024507,IMO9975569
636024514,IMO9987287
636024548,IMO9571399
636024562,IMO9345984
636024583,IMO9999967
636024584,IMO9760134
636024590,IMO9496977
636024600,IMO9470387
636024624,IMO9542544
636024625,IMO9660061
636024633,IMO9181560
636024635,IMO9999979
636024637,IMO9860386
636024641,IMO9542817
636024642,IMO9974539
636024644,IMO9834387
636024649,IMO9553218
636024654,IMO9960540
636024666,IMO9964405
636024673,IMO9955296
636024675,IMO9621780
636024686,IMO9401922
636024736,IMO9975571
636024748,IMO9763980
636024760,IMO9801744
636024823,IMO9964417
636024824,IMO9604811
636024862,IMO9623659
636024876,IMO9301471
636024895,IMO9975583
636024900,IMO9985681
636024902,IMO9715828
636024942,IMO9748069
636024944,IMO9758442
636024945,IMO9983140
636024985,IMO9450337
636024993,IMO9301495
636024996,IMO9071557
636025012,IMO9946738
636025014,IMO9978937
636025032,IMO8007793
636025034,IMO9575228
636025038,IMO9569932
636025043,IMO9753296
636025061,IMO9461506
636025080,IMO1030856
636025124,IMO9312432
636025133,IMO1036020
636025148,IMO9492713
636025149,IMO9492701
636025206,IMO9345764
636025233,IMO1050789
636025250,IMO9811505
636025252,IMO9974565
636025299,IMO9512367
636025300,IMO9668271
636025329,IMO9975600
636025335,IMO9754991
636025351,IMO9963580
636025365,IMO9700677
636025414,IMO9712656
636025432,IMO9522817
636025440,IMO9618276
636025463,IMO9981752
636025523,IMO9983152
636025754,IMO9764037
636025802,IMO9580106
636025844,IMO9502740
636090799,IMO9253026
636090856,IMO9246695
636090862,IMO9297840
636090863,IMO9297852
636090899,IMO9253038
636090902,IMO9241190
636090967,IMO9314961
636091030,IMO9333371
636091116,IMO9295361
636091125,IMO9283708
636091130,IMO9283693
636091202,IMO9423530
636091203,IMO9423542
636091232,IMO9314985
636091270,IMO9369734
636091273,IMO9326706
636091308,IMO9333046
636091328,IMO9295373
636091346,IMO9353228
636091400,IMO9373486
636091448,IMO9345984
636091473,IMO9349801
636091486,IMO9219379
636091487,IMO9334521
636091527,IMO9405033
636091656,IMO9516387
636091690,IMO9477347
636091783,IMO9353230
636091784,IMO9391787
636091788,IMO9468102
636091832,IMO9450313
636091833,IMO9450325
636091848,IMO9150212
636091883,IMO9456977
636091888,IMO9415246
636091916,IMO9481520
636091959,IMO9460356
636091985,IMO9483231
636092028,IMO9537898
636092036,IMO9453793
636092041,IMO9570838
636092044,IMO9404443
636092084,IMO9570864
636092140,IMO9307841
636092151,IMO9507790
636092152,IMO9483229
636092155,IMO9540869
636092156,IMO9540871
636092181,IMO9481532
636092183,IMO9574042
636092188,IMO9461441
636092195,IMO9459955
636092212,IMO9480174
636092247,IMO9475258
636092253,IMO9459967
636092268,IMO9484431
636092269,IMO9480186
636092271,IMO9484455
636092275,IMO9480215
636092311,IMO9277280
636092312,IMO9267754
636092313,IMO9267742
636092314,IMO9277292
636092330,IMO9467017
636092331,IMO9363546
636092391,IMO9349796
636092392,IMO9290945
636092424,IMO9539688
636092477,IMO9535101
636092500,IMO9495777
636092574,IMO9401661
636092597,IMO9717515
636092602,IMO9464950
636092666,IMO9731717
636092675,IMO9602679
636092677,IMO9682930
636092678,IMO9612870
636092679,IMO9295957
636092680,IMO9612882
636092681,IMO9306196
636092697,IMO9495765
636092705,IMO9689562
636092706,IMO9689574
636092708,IMO9690092
636092711,IMO9690107
636092712,IMO9756092
636092713,IMO9756107
636092721,IMO9589621
636092722,IMO9589633
636092728,IMO9766346
636092729,IMO9766358
636092730,IMO9767546
636092733,IMO9777711
636092734,IMO9777723
636092738,IMO9667576
636092742,IMO9622916
636092743,IMO9484704
636092744,IMO9498846
636092750,IMO9462366
636092764,IMO9502960
636092765,IMO9401063
636092778,IMO9290440
636092780,IMO9447897
636092781,IMO9447859
636092782,IMO9447914
636092783,IMO9447873
636092784,IMO9569970
636092786,IMO9687552
636092792,IMO9687538
636092793,IMO9687540
636092798,IMO9687564
636092799,IMO9687576
636092804,IMO9465253
636092811,IMO9468114
636092814,IMO9687588
636092815,IMO9374454
636092816,IMO9463633
636092817,IMO9463671
636092818,IMO9463669
636092819,IMO9463657
636092823,IMO9410301
636092824,IMO9410284
636092825,IMO9410260
636092826,IMO9387463
636092828,IMO9830123
636092848,IMO9400083
636092849,IMO9464675
636092850,IMO9464596
636092851,IMO9464663
636092855,IMO9351218
636092860,IMO9312418
636092863,IMO9294537
636092864,IMO9294549
636092866,IMO9444417
636092874,IMO9830135
636092878,IMO9623673
636092879,IMO9623661
636092880,IMO9162679
636092881,IMO9865245
636092882,IMO9832509
636092883,IMO9286255
636092887,IMO9222273
636092888,IMO9200677
636092889,IMO9388912
636092890,IMO9388900
636092892,IMO9388895
636092895,IMO9718947
636092896,IMO9683867
636092898,IMO9718935
636092901,IMO9834375
636092909,IMO9869710
636092910,IMO9225615
636092911,IMO9302102
636092914,IMO9334818
636092919,IMO9401283
636092927,IMO9286243
636092929,IMO9286231
636092930,IMO9306158
636092932,IMO9225641
636092940,IMO9602174
636092950,IMO9493999
636092952,IMO9493987
636092953,IMO9200706
636092960,IMO9874648
636092962,IMO9762900
636092963,IMO9696840
636092972,IMO9548586
636092976,IMO9225653
636092978,IMO9598567
636092979,IMO9535242
636092982,IMO9357999
636092983,IMO9301990
